Security Code,Security Id,Security Name
531443,TAMRMIL,TAMARAI MILLS LTD.
513319,TAMSPON,TAMILNADU SPONGE LTD.
522229,TANAA,TANEJA AEROSPACE & AVIATION LTD.-$
506854,TANFACIND,TANFAC INDUSTRIES LTD.-$
532790,TANLA,TANLA SOLUTIONS LTD.
532738,TANTIACONS,TANTIA CONSTRUCTIONS LTD.
540332,TANVI,Tanvi Foods (India) Ltd
505685,TAPARIA,TAPARIA TOOLS LTD.
519285,TARAI,TARAI FOODS LTD.
534756,TARAJEWELS,TARA JEWELS LTD.
538287,TARANG,Tarang Projects & Consultant Ltd
533203,TARAPUR,Tarapur Transformers Ltd
538496,TARINI,Tarini International Ltd
532869,TARMAT,TARMAT LTD.
512271,TASHIND,TASHI INDIA LTD.
500396,TASSLDM,TATA SSL LTD.
519091,TASTYBIT,TASTY BITE EATABLES LTD.
500770,TATACHEM,TATA CHEMICALS LTD.
700045,TATACNS,TATACONSTRUS
532301,TATACOFFEE,TATA COFFEE LTD.
500483,TATACOMM,TATA COMMUNICATIONS LTD.
500800,TATACONSUM,Tata Consumer Products Ltd
500408,TATAELXSI,TATA ELXSI LTD.
511231,TATAFIN,TATA FINANCE LTD.
504290,TATAINFOTE,TATA INFOTECH LTD.
501301,TATAINVEST,TATA INVESTMENT CORPORATION LTD.
513434,TATAMETALI,TATA METALIKS LTD.
500570,TATAMOTORS,TATA MOTORS LTD.
570001,TATAMTRDVR,Tata Motors  Ltd - DVR
500400,TATAPOWER,TATA POWER CO.LTD.
500470,TATASTEEL,TATA STEEL LTD.
500055,TATASTLBSL,Tata Steel Bsl Ltd
513010,TATASTLLP,Tata Steel Long Products Ltd
526646,TATAV,TATA ADVANCED MATERIALS LTD.
504961,TATAYODOGA,TAYO ROLLS LTD.-$
505252,TATCP,TATA CONSTRUCTION & PROJECTS LTD.
710041,TATFINCDM,TATA FINANCE
521228,TATIAGLOB,TATIA GLOBAL VENNTURE LTD.
531023,TAURGEN,TAURGEN
511622,TAURUSN,TAURUSN
531190,TAVERNIER,Tavernier Resources Limi
534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.
532284,TCFCFINQ,TCFC FINANCE LTD.
532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.
509958,TCI-B1,TCI-B1
533393,TCIDEVELOP,TCI DEVELOPERS LTD.
540212,TCIEXP,TCI Express Ltd
501242,TCIFINANCE,TCI FINANCE LTD.
532262,TCIIND,TCI INDUSTRIES LTD.
524156,TCMLMTD,TCM LTD.
541700,TCNSBRANDS,TCNS Clothing Co. Ltd
523301,TCPLPACK,TCPL PACKAGING LTD.-$
532540,TCS,TATA CONSULTANCY SERVICES LTD.
542014,TDPOWBBPH,TDPOWBBPH
533553,TDPOWERSYS,T D POWER SYSTEMS LTD.
540955,TDSL,Tasty Dairy Specialities Ltd
539658,TEAMLEASE,TeamLease Services Ltd
512011,TEATIME,TEA TIME LTD.
530817,TEATXEP,TEAKTEX PROCESSING COMPLEX LTD.
509917,TECHCON,TECHNOJET CONSULTANTS LTD.
505397,TECHELE,TECHNO ELECTRIC & ENGINEERING COMPANY LTD.
522142,TECHFOR,TECHNO FORGE LTD.
526576,TECHIN,TECHINDIA NIRMAN LIMITED
532755,TECHM,TECH MAHINDRA LTD.
533281,TECHNO,TECHNO ELECTRIC AND ENGINEERING CO. LTD.
542141,TECHNOE,Techno Electric & Engineering Company Ltd
533216,TECHNOFAB,TECHNOFAB ENGINEERING LIMITED
501421,TECHNVISN,TECHNVISION VENTURES LTD.
513153,TECHTREK,TECHTREK INDIA LTD.
523455,TECPO,TECHTRAN POLYLENSES LTD.
533266,TECPRO,TECPRO SYSTEMS LTD.
524204,TEEAI,TEESTA AGRO INDUSTRIES LTD.
507761,TEEM,TEEM LABORATORIES LTD.
540595,TEJASNET,Tejas Networks Ltd
538793,TEJINFOWAY,Tej Infoways Ltd
539428,TEJNAKSH,Tejnaksh Healthcare Ltd
517177,TEKTRON,TEKTRON
750285,TELDATAR,TEL DATA IN
517159,TELECABL,TELEPHONE CABLES LTD.
530595,TELECANOR,TELECANOR GLOBAL LTD.
532358,TELEDATAGL,TELEDATA INFORMATICS LTD.
533089,TELEDATAIT,TELEDATA TECHNOLOGY SOLUTIONS LTD.
533462,TELEMARINE,TELEDATA MARINE SOLUTIONS LTD.
532315,TELESYS,TELESYS SOFTWARE LTD.
519228,TEMPTFD,TEMPTATION FOODS LTD.
537119,TENTIMETAL,Tentiwala Metal Products Ltd
530533,TERAI,TERAI TEA CO.LTD.
533982,TERASOFT,TERA SOFTWARE LTD.
506162,TERRAFORM,TERRAFORM MAGNUM LTD.
512157,TERRAREAL,Terraform Realstate Limited
513305,TERRASCOPE,Terrascope Ventures Ltd
522080,TERRUZZI,Terruzzi Fercalx India Limited
530727,TERRYFB,TERRYFAB (INDIA) LTD.
514478,TERRYGOL,TERRYGOLD (INDIA) LTD.
526638,TEXELIN,TEXEL INDUSTRIES LTD.
505400,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.
533164,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.
530635,TEXPI,TEXPLAST INDUSTRIES LTD.
533326,TEXRAIL,TEXMACO RAIL & ENGINEERING LTD.
522116,TEXTOOL,TEXTOOL COMPANY LTD.
590045,TEZPORE,TEZPORE TEA COMPANY LTD.
526650,TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LTD.
532812,TFL,TRANSWARRANTY FINANCE LTD.
539488,TFLL,Tirupati Finlease Ltd
539468,TFSL,Typhoon Financial Services Ltd
532845,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.
507753,TGVSL,TGV Sraac Ltd
509945,THACKER,THACKER & CO.LTD.
501756,THAES,THANA ELECTRIC SUPPLY CO.LTD.
526654,THAKDEV,THAKKERS DEVELOPERS LTD.
509015,THAKRAL,THAKRAL SERVICES (INDIA) LTD.
514484,THAMBBI,THAMBBI MODERN SPINNING MILLS LTD.
531378,THANAEL,THANAEL
533158,THANGAMAYL,Thangamayil Jewellery Ltd
530453,THAPARC,THAPAR CONCAST LTD.
519443,THAPOIL,THAPAR OILS & FATS LTD.
511487,THAPRFN,THAPAR FINANCE LTD.
531373,THEBYKE,THE BYKE HOSPITALITY LTD.
530023,THEINVEST,The Investment Trust Of India Ltd
530199,THEMISMED,THEMIS MEDICARE LTD.
500411,THERMAX,THERMAX LTD.
532026,THEWEST,WESTERN INDIA COTTONS LTD.
539310,THINKINK,Thinkink Picturez Ltd
531652,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.
524125,THIRNCH,THIRNCH
507450,THIRUSUGAR,THIRU AROORAN SUGARS LTD.
500413,THOMASCOOK,THOMAS COOK (INDIA) LTD.
533941,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED
700118,THOMASPSA,THOMS RPSA
523822,THPAPEX,THAPAR EXPORTS LTD.
513285,THPRISP-B,THAPAR ISPAT LTD.
700084,THRPRE,THERMAX
541936,THYROBBPH,THYROBBPH
539871,THYROCARE,Thyrocare Technologies Ltd
507205,TI,TILAKNAGAR INDUSTRIES LTD.-$
590005,TIDEWATER,TIDE WATER OIL (INDIA) LTD.
536264,TIGERLOGS,Tiger Logistics (India) Ltd
522294,TIGLOB,T & I GLOBAL LTD.
532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.
540762,TIINDIA,Tube Investments of India Ltd
533629,TIJARIA,TIJARIA POLYPIPES LTD.
505196,TIL,TIL LTD.
503663,TILAK,Tilak Ventures Ltd
533444,TIMBOR,TIMBOR HOME LTD.
532252,TIMEBDM,TIMEBDM
511559,TIMESGTY,TIMES GUARANTY LTD.
531331,TIMESHI,TIME SHIPPING LTD.
532856,TIMETECHNO,TIME TECHNOPLAST LTD.
500414,TIMEX,TIMEX GROUP INDIA LTD.-$
700091,TIMEXPS,Timex Group India Ltd
522113,TIMKEN,TIMKEN INDIA LTD.
517560,TINAELE,TINA ELECTRONICS LTD.
532192,TINNAFN,TINNA FINEX LTD.
530475,TINNARUBR,Tinna Rubber and Infrastructure Limited
541741,TINNATFL,Tinna Trade Ltd
504966,TINPLATE,TINPLATE COMPANY OF INDIA LTD.
524786,TIPHARM,T.I.PHARMA LTD.
533165,TIPSBBPH,TIPSBBPH
532375,TIPSINDLTD,TIPS INDUSTRIES LTD.
590035,TIRFOAM,TIRUPATI FOAM LTD.-$
531547,TIRIN,TIRUPATI INDUSTRIES (INDIA) LTD.
531814,TIRSARJ,TIRUPATI SARJAN LTD.
526675,TIRTPLS,TIRTH PLASTIC LTD.
539008,TIRUFIN,Tirupati Fincorp Ltd
540904,TIRUFOAM,Tirupati Foam Ltd
500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.
533258,TIRUPATIINK,TIRUPATI INKS LTD.
524582,TIRUSTA,TIRUPATI STARCH & CHEMICALS LTD.
500415,TISCSPN-B,TISCSPN-B
539985,TITAANIUM,Titaanium Ten Enterprise Ltd
524168,TITACOM,TITANOR COMPONENTS LTD.
500416,TITAGRST,TITAGARH STEELS LTD.
500114,TITAN,Titan Company Limited
500417,TITANAL,TITAN ALLOYS LTD.
524717,TITANBIO,TITAN BIOTECH LTD.
523427,TITANFO,TITAN FOODS & FASHIONS LTD.
530045,TITANSEC,TITAN SECURITIES LTD.
526065,TKNOMIN,TEKNOMIN AQUA EXPORTS (INDIA) LTD.
523443,TMLNDHS,TAMILNAD HOSPITAL LTD.
540210,TMRVL,The Mandhana Retail Ventures Ltd
522171,TMTIND-B1,TMT (INDIA) LTD.
500777,TNPETRO,TAMILNADU PETROPRODUCTS LTD.
531426,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.
513540,TNSTLTU,TAMILNADU STEEL TUBES LTD.
523419,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.
531830,TODAYS,Todays Writing Instruments Ltd
531644,TOKYOFIN,TOKYO FINANCE LTD.
500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.
500419,TOLANDM,TOLANI BULK CARRIERS LTD.
530155,TONIRPHQ,TONIRA PHARMA LTD.
514410,TOORPSY,TOOR SPINNERS LTD.
532036,TOPMEDIA,TOP MEDIA ENTERTAINMENT LTD.
531554,TOPTELE,TOP TELEMEDIA LTD.
500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.
532779,TORNTPOWER,TORRENT POWER LTD.
523856,TORRCABS,TORRENT CABLES LTD.
517207,TOSHA,TOSHA INTERNATIONAL LTD.
523878,TOTEX,TOTAL EXPORTS LTD.
531771,TOWASOK,TOWA SOKKI LTD.
517407,TOYAMAQ,TOYAMA ELECTRIC LTD.-$
538607,TOYAMIND,Toyam Industries Ltd
500004,TPAEC,TORRENT POWER AEC LTD.
500421,TPINDIA,TPI INDIA LTD.
526582,TPLPLAST,TPL PLASTECH LTD.
538464,TPROJECT,Thirani Projects Ltd
501736,TPSEC,TORRENT POWER SEC LTD.
526139,TRABI,TRANSGENE BIOTEK LTD.
530373,TRACKPA,TRACKPARTS OF INDIA LTD.
509953,TRADWIN,TRADE WINGS LTD.
524484,TRAMEDI,TRANS MEDICARE LTD.
504202,TRANELE,TRANSFORMERS & ELECTRICALS KERALA LTD.
526461,TRANMED,TRANSMEDICA (INDIA) LTD.
509003,TRANOCE,TRANSOCEANIC PROPERTIES LTD.
530527,TRANSAG,TRANS AGRO TECH LTD.
530783,TRANSASIA,TRANS ASIA CORPORATION LTD.
500422,TRANSCHEM,TRANSCHEM LTD.-$
531318,TRANSCON,TRANSCON RESEARCH & INFOTECH LTD.
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.
519367,TRANSFD,TRANSGLOBE FOODS LTD.
526961,TRANSFIN,TRANS FINANCIAL RESOURCES LTD.
513063,TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.
540149,TRANSPEBBPH,TRANSPEBBPH
506687,TRANSPEK,TRANSPEK INDUSTRY LTD.-$
532258,TRANSRIN,TRANSTREAM INDIA.COM LTD.
519496,TRATF,TRANS TECHNO FOODS LTD.
511730,TRCFIN,TRC FINANCIAL SERVICES LTD.
533540,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD.
542233,TREJHARA,Trejhara Solutions Ltd
506680,TRELCHE-B,TECIL CHEMICALS & HYDRO POWER LTD.
517228,TRENDELEC,TREND ELECTRONICS LTD.-$
530099,TRENDES,TRENDEASTWEST LPG BOTTLING LTD.
500251,TRENT,TRENT LTD.
710051,TRENTCCCPSA,TRENTCCCPSA
710052,TRENTCCCPSB,TRENTCCCPSB
532159,TRESCON,Trescon Ltd
531170,TREZERO,TREZER OIL AGRO TECH LTD.
505854,TRF,TRF LTD.-$
519357,TRFJTFD,TIRUMALA-FUJITECH AQUAFARMS LTD.
524721,TRIAFIN,TRIA FINE-CHEM LTD.
531703,TRIBHSG,TRIBHUVAN HOUSING LTD.
531675,TRICOM,TRICOM INDIA LTD.-$
531716,TRICOMFRU,Tricom Fruit Products Limited
526626,TRIDE,TRIDENT PROJECTS LTD.
521064,TRIDENT,TRIDENT LTD.
531972,TRIDETOOL,TRIDENT TOOLS LTD.
513486,TRIDSTLDM,TRIDENT STEELS LTD.
530531,TRIENTP,TRIENTP
517562,TRIGYN,TRIGYN TECHNOLOGIES LTD.
530287,TRIGZIN,TRIGON ZINCO LTD.
531658,TRIJAL,TRIJAL INDUSTRIES LTD.
532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.
519473,TRILLENT,TRILLENIUM TECHNOLOGIES LTD.
531712,TRILOGIC,TRILOGIC DIGITAL MEDIA LTD.
514063,TRIMSYN,TRIMURTI SYNTHETICS LTD.
536565,TRIMURTHI,Trimurthi Ltd
590093,TRIMURTHI1,TRIMURTHI DRUGS & PHARMACEUTICALS LTD.-$
590091,TRINETHRA,TRINETHRA INFRA VENTURES LTD.-$
513428,TRINETRA,TRINETRA CEMENT LTD.
530573,TRINITY,TRINITY BIO-TECH LTD.
531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.
534755,TRIOMERC,TRIO MERCANTILE & TRADING LTD.
531774,TRIPEXO,TRIPEX OVERSEAS LTD.
512101,TRIPR,TRIOCHEM PRODUCTS LTD.
531279,TRISHAKT,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.
507668,TRISTR,TRI-STAR SOYA PRODUCTS LTD.
523387,TRITON,TRITON CORP.LTD.
505978,TRITONV,TRITON VALVES LTD.
512417,TRITRADE,TRINITY TRADELINK LIMITED
533655,TRITURBINE,TRIVENI TURBINE LTD.
532131,TRIUMPIN,TRIUMPH INTERNATIONAL FINANCE INDIA LTD.
532356,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.
538569,TRIVENIENT,Triveni Enterprises Ltd
502281,TRIVENIGQ,TRIVENI GLASS LTD.-$
538579,TRIVIKRAMA,Trivikrama Industries Ltd
541228,TRL,Taylormade Renewables Ltd
512327,TRLTRAG,TRILOCHAN TRADERS & AGENCIES LTD.
517443,TRNINGL,TRANS INDIA GLASS LTD.
526819,TRNLMMS,TRANSLAM LTD.
517282,TRNSPEN,TRANSPOWER ENGINEERING LTD.
519303,TROMBOEXT,Trombo Extractions Ltd
503876,TRPATFB,TIRUPATI FIBRES & INDUSTRIES LTD.
531899,TRYWLIN,TRYWELL INTERNATIONAL LTD.
531659,TSL,TSL INDUSTRIES LTD.
532444,TSPIRITUAL,T.SPIRITUAL WORLD LTD.
540726,TTFL,Trident Texofab Ltd
522185,TTGINDM,TTG INDUSTRIES LTD.
538597,TTIENT,TTI Enterprise Ltd
539040,TTIL,Tirupati Tyres Ltd
507747,TTKHEALTH,TTK HEALTHCARE LTD.-$
533052,TTKHEBBPH,TTKHEBBPH
517506,TTKPRESTIG,TTK PRESTIGE LTD.
514142,TTL,T T LTD.-$
514236,TTLEL,TTL Enterprises Ltd
532371,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.
526007,TUBTECS,TUBETEC SEAMLESS LTD.
524514,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.
532691,TULIP,TULIP TELECOM LTD.
511521,TULIPFIN,TULIP FINANCE LTD.
531088,TULIPSTA,TULIP STAR HOTELS LTD.-$
505285,TULIVE,Tulive Developers Limited
532948,TULSI,TULSI EXTRUSIONS LTD.
513629,TULSYAN,TULSYAN NEC LTD.-$
516001,TUNGPUL,TUNGABHADRA PULP & BOARD MILLS LTD.
531411,TUNITEX,TUNI TEXTILE MILLS LTD.
504358,TURBO,TURBOTECH ENGINEERING LTD.
526706,TURBOIN,ALCHEMIST LTD.
507821,TURNKEYDM,TURNKEY INTERNATIONAL LTD.
531636,TUSEXPO,TUSCON EXPORTS LTD.
506808,TUTIALKA,TUTICORIN ALKALI CHEMICALS & FERTILISERS LTD.
532311,TUTIS,TUTIS TECHNOLOGIES LTD.-$
532299,TV18,TELEVISION EIGHTEEN INDIA LTD.
532800,TV18BRDCST,TV18 BROADCAST LTD.
541676,TVF1D,Tata Vaue Fund Series 1 - Regular Plan - Dividend Payout Option
541677,TVF1DZ,Tata Vaue Fund Series 1 - Direct Plan - Dividend Payout Option
541678,TVF1G,Tata Vaue Fund Series 1 - Regular Plan - Growth Option
541679,TVF1GZ,Tata Vaue Fund Series 1 - Direct Plan - Growth Option
541742,TVF2D,TATA Value Fund Series  2 - Regular Plan  - Dividend Payout Option
541743,TVF2DZ,TATA Value Fund Series  2 - Direct Plan  - Dividend Payout Option
541744,TVF2G,TATA Value Fund Series  2 - Regular  Plan  - Growth Option
541745,TVF2GZ,TATA Value Fund Series  2 - Direct Plan  - Growth Option
511096,TVOLCON,TIVOLI CONSTRUCTION LTD.
520101,TVSAUTOL,TVS AUTOLEC LTD.
500423,TVSEL,TVS ELECTRONICS LTD.
532513,TVSELECT,TVS ELECTRONICS LTD.
532319,TVSFIN,TVS FINANCE AND SERVICES LTD.
532343,TVSMOTOR,TVS MOTOR COMPANY LTD.
509243,TVSSRICHAK,TVS SRICHAKRA LTD.-$
500424,TVSSZDM,TVSSZDM
533057,TVTNBBPH,TV TODAY*
532515,TVTODAY,TV TODAY NETWORK LTD.
540083,TVVISION,TV Vision Ltd
506985,TWILITAKA,TWILIGHT LITAKA PHARMA LTD.-$
531917,TWINSTAR,Twinstar Industries Limited
512117,TWIROST,TWIN ROSES TRADES & AGENCIES LTD.
532966,TWL,TITAGARH WAGONS LTD.
532384,TYCHE,TYCHE INDUSTRIES LTD.
526945,TYROON,TYROON TEA CO.LTD.
509992,UBENGG,UB ENGINEERING LTD.
507458,UBHOLDINGS,UNITED BREWERIES (HOLDINGS) LTD.
532478,UBL,UNITED BREWERIES LTD.-$
710043,UBROCPS,UNITED BREWE
500464,UCALFUEL,UCAL FUEL SYSTEMS LTD.
517395,UCALPWR,UCAL POWER SYSTEMS LTD.
511343,UCILLEA,UCIL LEASING LTD.
532505,UCOBANK,UCO BANK
530131,UDAICEMENT,UDAIPUR CEMENT WORKS LTD.
539518,UDAYJEW,Uday Jewellery Industries Ltd
506840,UDAYPCH,UDAYPCH
526957,UDL,Uniply Decor Ltd
500148,UFLEX,UFLEX LTD.
531610,UFMINDL,UFM INDUSTRIES LTD.
539141,UFO,UFO Moviez India Ltd
530363,UGARSUGAR,UGAR SUGAR WORKS LTD.-$
526463,UGHOR,U.G.HOTELS AND RESORTS LTD.
511742,UGROCAP,Ugro Capital Ltd
541338,UHZAVERI,U. H. Zaveri Ltd
533644,UJAAS,Ujaas Energy Limited
539874,UJJIVAN,Ujjivan Financial Services Ltd
542904,UJJIVANSFB,Ujjivan Small Finance Bank Ltd
538706,ULTRACAB,Ultracab (India) Ltd
532538,ULTRACEMCO,ULTRATECH CEMENT LTD.
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$
532052,UMAFABR,UMA FABRICS LTD.
530463,UMAMAHM,UMA MAHESWARI MILLS LTD.
500231,UMANGDAIR,UMANG DAIRIES LTD.
524822,UMEDXPH,UMEDIX INDIA LTD.
532398,UMESLTD,Usha Martin Education & Solutions Limited
500435,UMISPST,UMI SPECIAL STEEL LTD.
539798,UMIYA,Umiya Tubes Ltd
700019,UMSPLST,UMI SPL ST
530937,UMSTECHNO,UMS TECHNOLOGIES LTD.
700073,UNIABEX,UNI ABEX ALO
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.
539314,UNIAUTO,Universal Autofoundry Ltd
506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.
541503,UNICK,Unick Fix-A-Form And Printers Ltd
524087,UNICORN,UNICORN ORGANICS LTD.
523604,UNICORP-B,UNICORP INDUSTRIES LTD.
531963,UNICRSE,UNIVERSAL CREDIT & SECURITIES LTD.
522014,UNIDT,UNITED DRILLING TOOLS LTD.
500427,UNIFLEX,UNIFLEX CABLES LTD.-$
515017,UNIFRAXINDM,UNIFRAX INDIA LTD.
514282,UNIIN,UNIWORTH INTERNATIONAL LTD.
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.
519407,UNILIFD,UNILIV FOODS LTD.
523654,UNILITE,UNILITE INDUSTRIES LTD.
531790,UNIMEDIA,UNIVERSAL MEDIA NETWORK LTD.
524264,UNIMERQ,UNIMERS INDIA LTD.
513482,UNIMETA,UNI-METAL ALLOYS LTD.
530321,UNIMININ,UNIMIN INDIA LTD.
512595,UNIMOVR,UNIMODE OVERSEAS LTD.
523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.
532477,UNIONBANK,UNION BANK OF INDIA
522271,UNIONBE,UNION BEARINGS (INDIA) LTD.
500429,UNIPHOS,UNIPHOS ENTERPRISES LTD.
500428,UNIPLAS,UNIPLAS INDIA LTD.
532646,UNIPLY,UNIPLY INDUSTRIES LTD.
523632,UNIPORT,UNIPORT COMPUTERS LTD.
508800,UNIQEST,UNIQUE ESTATES DEVELOPMENTS CO.LTD.
530997,UNIQUEO,UNIQUE ORGANICS LTD.
514384,UNIRLEA,UNIROLL LEATHER INDIA LTD.
521226,UNIROYAL,UNIROYAL INDUSTRIES LTD.
531831,UNISH,UNISYS SOFTWARES & HOLDING INDUSTRIES LTD.
537582,UNISHIRE,Unishire Urban Infra Ltd
538610,UNISON,Unison Metals Ltd
532035,UNISTRMU,UNISTAR MULTIMEDIA LTD.
531091,UNITDCR,UNITED CREDIT LTD.
532432,UNITDSPR,UNITED SPIRITS LTD.
507878,UNITECH,UNITECH LTD.
533171,UNITEDBNK,UNITED BANK OF INDIA
502893,UNITEDINT,UNITED INTERACTIVE LTD.
700086,UNITEDPHCRP,UNITEDPHOCRP
521188,UNITEDTE,UNITED TEXTILES LTD.
500430,UNITEDWESTB,UNITED WESTERN BANK LTD.
531867,UNITINT,UNITECH INTERNATIONAL LTD.
501500,UNITMOT,UNITED MOTORS INDIA LTD.
532746,UNITY,UNITY INFRAPROJECTS LTD.
519572,UNITYAG,UNITY AGROTECH INDUSTRIES LTD.
532378,UNIVARTS,UNIVERSAL ARTS LTD.
504212,UNIVCABLES,UNIVERSAL CABLES LTD.
542933,UNIVPHOTO,Universus Photo Imagings Ltd
504673,UNIVPRIM,UNIVERSAL PRIME ALUMINIUM LTD.
524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.
514144,UNIWORTH,UNIWORTH LTD.
500138,UNIWORTHT,UNIWORTH TEXTILES LTD.
512408,UNIWSEC,UNIWORTH SECURITIES LTD.
531762,UNJHAFOR,UNJHA FORMULATIONS LTD.
519273,UNOINDL,UNNO INDUSTRIES LTD.
526915,UNQAGRO,UNIQUE AGRO PROCESSORS (INDIA) LTD.
526799,UNQTYMI,UNION QUALITY PLASTICS LTD.
526113,UNRYLMA,UNIROYAL MARINE EXPORTS LTD.
519582,UNTEDFD-B,UNIFIED AGRO INDUSTRIES (INDIA) LTD.
507808,UNTTEMI,UNITED LEASING & INDUSTRIES LTD.
511764,UPASAFN,UPASANA FINANCE LTD.
530505,UPERGANGES,UPPER GANGES SUGAR & INDUSTRIES LTD.
509960,UPHOT,U.P.HOTELS LTD.
512070,UPL,UPL Limited
534401,UPLBBPH,UPLBBPH
524677,UPLIMEC,U.P.LIME-CHEM LTD.
515119,UPMINRL,U.P.MINERAL PRODUCTS LTD.
540189,UPROTECH,Unipro Technologies Ltd
531390,UPSURGE,UPSURGE INVESTMENT & FINANCE LTD.
504395,UPTOWTR,UP TOWN TRADING & INVESTMENTS LTD.
526987,URJAGLOBA,URJA GLOBAL LTD.
532402,USGTECH,USG TECH SOLUTIONS LTD.
500431,USHAINDIA,USHA (INDIA) LTD.
590012,USHAINTL,USHA INTERNATIONAL LTD.
513464,USHAIRN,USHA IRON & FERRO METALS CORPORATION LTD.
500432,USHAISPAT,USHA ISPAT LTD.
511507,USHAKIRA,USHAKIRAN FINANCE LTD.
517146,USHAMART,USHA MARTIN LTD.
517387,USHAUDG,USHAUDG
511736,USHDI,USHDEV INTERNATIONAL LTD.
532765,USHERAGRO,USHER AGRO LTD.
514372,USHMAPL,USHMA POLYMERS LTD.
500436,UTI2000-B,UGS- 2000-OPEN ENDED
500437,UTI5000-B,UGS-5000-OPEN ENDED
500433,UTIGN,UTIGN
500056,UTIMRDM,MASTERGROWTH-93
532220,UTIMVUPDM,MASTER VALUE UNIT PLAN 1998
540669,UTINEXT50,UTI Nifty Next 50 ETF
539313,UTINIFTETF,UTI NIFTY ETF
500014,UTIQUE,Utique Enterprises Ltd
539312,UTISENSETF,UTI- SENSEX ETF
590102,UTISUNDER,UTI MUTUAL FUND - S&P CNX NIFTY UTI NOTIONAL DEPOSITORY RECEIPT (SUNDER)
542513,UTISXN50,UTI S&P BSE Sensex Next 50 ETF
590015,UTIUS64I10,UTIUS64I10
590016,UTIUS64I12,UTIUS64I12
500426,UTLINDS,UTL Industries Limited
526879,UTLTD,UT LTD.
513216,UTTAMSTL,UTTAM GALVA STEELS LTD.
532729,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.
500254,UTTAMVALUE,UTTAM VALUE STEELS LTD.
532619,UTVSOF,UTV SOFTWARE COMMUNICATIONS LTD.
522091,UVDRHOR,UNITED VAN DER HORST LTD.
530579,UYFINCORP,U. Y. Fincorp Ltd
532867,V2RETAIL,V2 RETAIL LTD.
532320,VAARAD,Vaarad Ventures Ltd
519451,VADIDAI,VADILAL DAIRY INTERNATIONAL LTD.
519156,VADILALIND,VADILAL INDUSTRIES LTD.-$
519152,VADILENT,VADILAL ENTERPRISES LTD.
519435,VAFAGRO,VAFA AGRO LTD.
531676,VAGHANI,VAGHANI TECHNO-BUILD LTD.
532156,VAIBHAVGBL,Vaibhav Global Ltd
526941,VAICC,VAISHNO CEMENT CO.LTD.
590111,VAISHNAVI,Vaishnavi Gold Limited-$
500438,VAJRABE,VAJRA BEARINGS LTD.
511431,VAKRANGEE,Vakrangee Limited-$
539402,VAL,Vaksons Automobiles Ltd
533911,VALCOMBBPH,VALCOMBBPH
532389,VALECHAENG,VALECHA ENGINEERING LTD.-$
526775,VALIANT,VALIANT COMMUNICATIONS LTD.-$
533024,VALIANTBBPH,VALIANT COM*
540145,VALIANTORG,Valiant Organics Ltd
530403,VALLABH,VALLABH POLY-PLAST INTERNATIONAL LTD.
513397,VALLABHSQ,VALLABH STEELS LTD.-$
539543,VALLEY,Valley Magnesite Company Ltd
513715,VALLYAB,VALLEY ABRASIVES LTD.
526634,VALPLUS,VALPLUS BIOTECH LTD.
530459,VALSONQ,VALSON INDUSTRIES LTD.-$
500945,VALUEIND,VALUE INDUSTRIES LTD.
511114,VALUEMAR,VALUEMART RETAIL SOLUTIONS LTD 
532338,VALUEMART,VALUEMART INFO TECHNOLOGIES LTD.
512175,VAMA,VAMA INDUSTRIES LTD.
530369,VAMSHIRU,VAMSHI RUBBER LTD.
